# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 23.11.2018 11:28:09
1;0;0;0;5;0;0;255;24;25;0;0;50;30;84279808;0
50;0;0;0;6;632;0;248;25;24;0;0;50;30;84279301;0
59;40;0;0;5;210;0;255;25;24;0;0;50;30;84279300;0
77;40;33;0;5;211;0;255;25;24;0;0;50;30;84279296;0
116;40;34;0;5;211;0;231;25;24;0;0;50;30;84344832;0
117;40;34;15;6;191;0;3;25;24;0;0;50;30;84344832;0
118;40;34;2;6;191;0;7;25;24;0;0;50;30;84344832;0
119;40;34;2;66;190;0;231;25;24;0;0;50;30;84344832;0
120;39;31;173;252;190;0;251;25;24;0;0;50;30;84344832;0
121;40;32;99;94;194;0;7;25;24;0;0;50;30;84344832;0
122;40;33;3;0;212;0;9;25;24;0;0;50;30;84344832;0
123;40;33;2;10;241;0;1;25;24;0;0;50;30;84344832;0
124;39;31;218;262;276;0;242;25;24;1996;14;50;30;84344832;0
125;40;32;100;121;309;0;8;25;24;1996;14;50;30;84344832;0
126;40;33;3;0;336;0;7;25;24;1996;14;50;30;84344832;0
127;40;33;1;11;357;0;0;25;24;1996;14;50;30;84344832;0
128;39;31;168;308;373;0;248;25;24;1708;15;50;30;84344832;0
129;40;32;16;6;384;0;7;25;24;1708;15;50;30;84344832;0
130;40;33;1;0;386;0;8;25;24;1708;15;50;30;84344832;0
131;40;31;14;316;383;0;241;25;24;1708;15;50;30;84344832;0
132;39;31;146;359;378;0;246;25;24;1469;15;50;30;84344832;0
133;40;32;10;2;370;0;7;25;24;1469;15;50;30;84344832;0
134;40;33;1;0;361;0;6;25;24;1469;15;50;30;84344832;0
135;39;32;90;214;353;0;249;25;24;1553;15;50;30;84344832;0
136;40;31;112;293;349;0;249;25;24;1553;15;50;30;84279296;0
137;40;33;0;0;364;0;5;25;24;0;0;50;30;84344832;0
138;40;33;3;0;337;0;1;25;24;0;0;50;30;84344832;0
139;40;32;112;254;331;0;243;25;24;0;0;50;30;84344832;0
140;40;32;57;63;327;0;5;25;24;0;0;50;30;84344832;0
141;40;33;2;0;323;0;5;25;24;0;0;50;30;84344832;0
142;39;31;129;292;320;0;244;25;24;1240;17;50;30;84344832;0
143;39;31;145;340;321;0;247;25;24;1240;17;50;30;84344832;0
144;40;33;4;0;321;0;8;25;24;1240;17;50;30;84344832;0
