# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 11.12.2018 14:55:23
1;0;20;0;4;0;0;255;135;135;0;0;40;30;84279808;0
5;0;20;0;4;0;0;255;135;135;0;0;40;30;84279840;0
# POWERON 11.12.2018 14:56:18
1;0;19;0;4;0;0;255;135;135;0;0;40;30;84279808;0
5;0;19;0;4;0;0;255;135;135;0;0;40;30;84279840;0
16;0;0;0;0;334;0;255;135;135;0;0;40;30;84279808;0
77;0;0;0;6;1000;0;241;135;135;0;0;40;30;84279808;0
108;0;0;0;11;780;0;248;135;135;0;0;40;30;84279312;0
# POWERON 11.12.2018 15:00:15
1;0;0;0;4;0;0;255;135;135;0;0;40;30;84279808;0
62;0;0;0;4;1000;0;241;135;135;0;0;40;30;84279808;0
96;0;0;0;5;709;0;249;135;135;0;0;40;30;84279312;0
# POWERON 11.12.2018 15:03:58
1;0;0;0;5;0;0;255;135;135;0;0;40;30;84279808;0
62;0;0;0;7;1000;0;242;135;135;0;0;40;30;84279808;0
96;0;0;0;5;690;0;249;135;135;0;0;40;30;84279312;0
# POWERON 11.12.2018 15:06:16
1;0;0;0;5;0;0;255;135;135;0;0;40;30;84279808;0
50;0;0;0;5;664;0;246;135;135;0;0;40;30;84279301;0
111;0;0;0;5;210;0;255;135;135;0;0;40;30;84279301;0
158;41;0;0;5;210;0;255;135;135;0;0;40;30;84279300;0
182;41;36;0;5;210;0;255;135;135;0;0;40;30;84279296;0
201;41;35;0;6;190;0;255;135;135;0;0;40;30;84344832;0
202;41;35;0;6;190;0;255;135;135;0;0;40;30;84344832;0
203;41;35;0;6;190;0;255;135;135;0;0;40;30;84344832;0
204;41;35;0;5;190;0;255;135;135;0;0;40;30;84344832;0
205;41;35;1;5;190;0;255;135;135;0;0;40;30;84344832;0
206;41;35;1;5;190;0;255;135;135;0;0;40;30;84344832;0
207;41;35;0;0;190;0;0;135;135;0;0;40;30;84344832;0
208;41;35;0;5;190;0;255;135;135;0;0;40;30;84344832;0
209;41;33;132;291;190;0;244;135;135;0;0;40;30;84344832;0
210;41;34;6;0;191;0;8;135;135;0;0;40;30;84344832;0
211;41;33;88;200;198;0;247;135;135;823;25;40;30;84344832;0
212;41;33;103;121;217;0;0;135;135;823;25;40;30;84344832;0
213;41;34;0;12;237;0;0;135;135;823;25;40;30;84344832;0
214;41;34;1;0;254;0;5;135;135;823;25;40;30;84344832;0
215;41;33;26;111;273;0;249;135;135;835;14;40;30;84344832;0
216;41;34;15;4;292;0;4;135;135;835;14;40;30;84344832;0
217;41;34;1;0;308;0;255;135;135;835;14;40;30;84344832;0
218;41;33;75;123;320;0;250;135;135;313;20;40;30;84344832;0
219;41;34;4;0;329;0;0;135;135;313;20;40;30;84344832;0
220;41;34;1;0;332;0;4;135;135;313;20;40;30;84344832;0
221;41;34;0;17;331;0;250;135;135;313;20;40;30;84344832;0
222;41;34;30;23;329;0;0;135;135;314;16;40;30;84344832;0
223;41;34;2;0;328;0;0;135;135;314;16;40;30;84344832;0
224;41;33;48;70;325;0;255;135;135;423;27;40;30;84344832;0
225;41;34;2;0;320;0;3;135;135;423;27;40;30;84344832;0
226;41;33;77;166;315;0;250;135;135;381;25;40;30;84344832;0
227;41;34;8;1;311;0;12;135;135;381;25;40;30;84344832;0
228;41;34;3;81;306;0;250;135;135;381;25;40;30;84344832;0
229;41;34;11;1;303;0;1;135;135;427;23;40;30;84344832;0
230;41;34;1;0;301;0;0;135;135;427;23;40;30;84344832;0
231;41;34;0;0;292;0;255;135;135;427;23;40;30;84344832;0
232;41;34;0;2;277;0;0;135;135;427;23;40;30;84344832;0
233;41;34;0;0;264;0;255;135;135;427;23;40;30;84344832;0
234;41;34;0;0;255;0;255;135;135;427;23;40;30;84344832;0
235;41;34;0;0;252;0;255;135;135;427;23;40;30;84344832;0
236;41;34;2;1;254;0;0;135;135;158;8;40;30;84344832;0
237;41;34;3;1;262;0;0;135;135;158;8;40;30;84344832;0
238;41;33;221;443;273;0;247;135;135;189;26;40;30;84344832;0
239;41;34;9;1;286;0;9;135;135;189;26;40;30;84344832;0
240;41;34;7;10;300;0;0;135;135;1058;26;40;30;84344832;0
241;41;34;1;0;314;0;0;135;135;1058;26;40;30;84344832;0
242;41;33;42;75;327;0;0;135;135;89;34;40;30;84344832;0
243;41;34;3;0;337;0;1;135;135;89;34;40;30;84344832;0
244;41;34;0;2;343;0;252;135;135;89;34;40;30;84344832;0
245;41;34;50;87;349;0;0;135;135;520;20;40;30;84344832;0
246;41;34;2;0;353;0;2;135;135;520;20;40;30;84344832;0
247;41;33;45;180;351;0;247;135;135;572;21;40;30;84344832;0
248;41;34;12;1;345;0;8;135;135;572;21;40;30;84344832;0
249;41;34;1;1;336;0;0;135;135;572;21;40;30;84344832;0
250;41;34;42;52;327;0;2;135;135;534;23;40;30;84344832;0
251;41;34;2;3;317;0;0;135;135;534;23;40;30;84344832;0
252;41;33;112;278;313;0;247;135;135;582;25;40;30;84344832;0
253;41;34;6;0;312;0;10;135;135;582;25;40;30;84344832;0
254;41;33;15;216;310;0;242;135;135;582;25;40;30;84344832;0
255;41;34;30;22;309;0;4;135;135;736;23;40;30;84344832;0
256;41;34;2;4;307;0;0;135;135;736;23;40;30;84344832;0
257;41;33;63;130;305;0;254;135;135;600;25;40;30;84344832;0
258;41;34;3;0;304;0;2;135;135;600;25;40;30;84344832;0
259;41;33;28;341;303;0;234;135;135;600;25;40;30;84344832;0
260;41;34;19;10;303;0;6;135;135;638;21;40;30;84344832;0
261;41;34;2;9;302;0;0;135;135;638;21;40;30;84344832;0
262;41;33;101;223;303;0;249;135;135;637;22;40;30;84344832;0
263;41;34;6;0;305;0;8;135;135;637;22;40;30;84344832;0
264;41;34;1;1;306;0;255;135;135;637;22;40;30;84344832;0
265;41;33;85;242;306;0;247;135;135;624;20;40;30;84344832;0
266;41;34;3;0;306;0;5;135;135;624;20;40;30;84344832;0
267;41;34;3;2;304;0;0;135;135;624;20;40;30;84344832;0
268;41;33;151;378;304;0;239;135;135;774;16;40;30;84344832;0
269;41;34;11;2;305;0;10;135;135;774;16;40;30;84344832;0
270;41;34;2;8;306;0;0;135;135;774;16;40;30;84344832;0
271;41;33;56;118;307;0;254;135;135;702;23;40;30;84344832;0
272;41;34;2;0;308;0;1;135;135;702;23;40;30;84344832;0
273;41;33;40;272;308;0;241;135;135;702;23;40;30;84344832;0
274;41;34;15;5;309;0;7;135;135;538;22;40;30;84344832;0
275;41;34;2;2;308;0;0;135;135;538;22;40;30;84344832;0
276;41;33;55;118;306;0;254;135;135;514;23;40;30;84344832;0
277;41;35;3;0;306;0;3;135;135;514;23;40;30;84344832;0
278;41;34;3;94;304;0;246;135;135;514;23;40;30;84344832;0
279;41;34;29;27;303;0;1;135;135;448;21;40;30;84344832;0
280;41;35;2;1;302;0;0;135;135;448;21;40;30;84344832;0
281;41;33;67;262;301;0;242;135;135;465;21;40;30;84344832;0
282;41;34;11;2;300;0;9;135;135;465;21;40;30;84344832;0
283;41;35;1;0;300;0;0;135;135;465;21;40;30;84344832;0
284;41;33;105;228;301;0;247;135;135;482;20;40;30;84344832;0
285;41;34;5;0;301;0;10;135;135;482;20;40;30;84344832;0
286;41;34;1;2;301;0;255;135;135;482;20;40;30;84344832;0
287;41;34;47;66;303;0;1;135;135;528;22;40;30;84344832;0
288;41;35;2;1;305;0;0;135;135;528;22;40;30;84344832;0
289;41;33;133;381;304;0;239;135;135;439;21;40;30;84344832;0
290;41;34;12;6;301;0;1;135;135;439;21;40;30;84344832;0
291;41;35;1;1;299;0;0;135;135;439;21;40;30;84344832;0
292;41;33;117;301;298;0;243;135;135;654;20;40;30;84344832;0
293;41;34;5;0;299;0;8;135;135;654;20;40;30;84344832;0
294;41;34;2;8;298;0;0;135;135;654;20;40;30;84344832;0
295;41;33;55;115;299;0;254;135;135;690;22;40;30;84344832;0
296;41;34;3;0;301;0;4;135;135;690;22;40;30;84344832;0
297;41;33;103;281;301;0;244;135;135;592;22;40;30;84344832;0
298;41;34;10;1;302;0;11;135;135;592;22;40;30;84344832;0
299;41;35;1;1;301;0;0;135;135;592;22;40;30;84344832;0
300;41;33;79;151;299;0;252;135;135;585;21;40;30;84344832;0
301;41;34;4;0;297;0;6;135;135;585;21;40;30;84344832;0
302;41;34;1;2;296;0;0;135;135;585;21;40;30;84344832;0
303;41;34;50;82;298;0;0;135;135;544;20;40;30;84344832;0
304;41;34;2;0;301;0;1;135;135;544;20;40;30;84344832;0
305;41;34;1;1;302;0;255;135;135;544;20;40;30;84344832;0
306;41;33;55;112;305;0;254;135;135;536;20;40;30;84344832;0
307;41;34;2;0;306;0;3;135;135;536;20;40;30;84344832;0
308;41;33;11;179;307;0;244;135;135;536;20;40;30;84344832;0
309;41;34;17;5;307;0;5;135;135;523;21;40;30;84344832;0
310;41;34;2;3;306;0;0;135;135;523;21;40;30;84344832;0
311;41;34;0;1;305;0;0;135;135;523;21;40;30;84344832;0
312;41;33;74;168;303;0;251;135;135;593;16;40;30;84344832;0
313;41;34;5;0;302;0;7;135;135;593;16;40;30;84344832;0
314;41;34;1;1;301;0;255;135;135;593;16;40;30;84344832;0
315;41;33;53;111;298;0;254;135;135;568;21;40;30;84344832;0
316;41;34;3;0;296;0;4;135;135;568;21;40;30;84344832;0
317;41;33;23;283;294;0;239;135;135;568;21;40;30;84344832;0
318;41;34;24;17;294;0;2;135;135;593;20;40;30;84344832;0
319;41;35;2;2;295;0;0;135;135;593;20;40;30;84344832;0
320;41;33;85;274;295;0;242;135;135;517;21;40;30;84344832;0
321;41;34;12;2;296;0;10;135;135;517;21;40;30;84344832;0
322;41;34;1;2;295;0;0;135;135;517;21;40;30;84344832;0
323;41;33;75;162;295;0;249;135;135;497;21;40;30;84344832;0
324;41;34;5;0;295;0;7;135;135;497;21;40;30;84344832;0
325;41;34;1;1;294;0;255;135;135;497;21;40;30;84344832;0
326;41;33;48;310;293;0;237;135;135;542;16;40;30;84344832;0
327;41;34;18;5;293;0;7;135;135;542;16;40;30;84344832;0
328;41;34;2;5;293;0;0;135;135;542;16;40;30;84344832;0
329;41;33;123;255;295;0;244;135;135;613;19;40;30;84344832;0
