# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 01.11.2018 15:02:29
1;39;33;0;2;0;0;255;135;135;0;0;0;25;83886592;0
5;39;33;0;2;0;0;255;135;135;0;0;0;25;83886624;0
26;0;0;0;8;529;0;255;135;135;0;0;0;25;83886592;0
72;0;0;0;8;598;0;248;135;135;0;0;0;25;83886085;0
# POWERON 01.11.2018 15:04:02
1;0;0;0;7;0;0;255;135;135;0;0;0;25;83886592;0
2;0;0;0;7;113;0;255;135;135;0;0;0;25;83886085;0
# POWERON 01.11.2018 15:04:48
1;0;0;0;6;0;0;255;135;135;0;0;0;25;83886592;0
2;0;0;0;6;115;0;255;135;135;0;0;0;25;83886085;0
15;38;33;0;6;209;0;255;135;135;0;0;0;25;83886080;0
17;38;33;3;5;189;0;0;135;135;0;0;0;25;83951616;0
18;38;33;2;6;189;0;255;135;135;0;0;0;25;83951616;0
19;38;33;2;8;189;0;236;135;135;0;0;0;25;83951616;0
20;38;33;1;5;189;0;255;135;135;0;0;0;25;83951616;0
21;38;33;0;6;189;0;255;135;135;0;0;0;25;83951616;0
22;38;33;0;6;189;0;255;135;135;0;0;0;25;83951616;0
23;37;32;126;134;189;0;255;135;135;0;0;0;25;83951616;0
24;37;31;149;338;189;0;238;135;135;0;0;0;25;83951616;0
25;37;32;77;139;197;0;253;135;135;0;0;0;25;83951616;0
26;38;32;26;30;212;0;1;135;135;0;0;0;25;83951616;0
27;38;33;1;0;232;0;6;135;135;0;0;0;25;83951616;0
28;38;33;0;0;252;0;4;135;135;0;0;0;25;83951616;0
29;38;33;0;2;270;0;255;135;135;0;0;0;25;83951616;0
30;37;32;93;164;286;0;247;135;135;1699;9;0;25;83951616;0
31;37;32;83;268;299;0;248;135;135;1699;9;0;25;83951616;0
32;38;32;39;100;309;0;255;135;135;1699;9;0;25;83951616;0
33;38;33;5;1;315;0;1;135;135;1699;9;0;25;83951616;0
34;38;33;0;0;313;0;6;135;135;1699;9;0;25;83951616;0
35;38;33;0;0;309;0;0;135;135;1699;9;0;25;83951616;0
36;38;32;33;127;304;0;244;135;135;1674;9;0;25;83951616;0
37;37;31;113;396;300;0;237;135;135;1674;9;0;25;83951616;0
38;38;32;55;156;296;0;253;135;135;1674;9;0;25;83951616;0
39;38;32;13;22;291;0;0;135;135;1674;9;0;25;83951616;0
40;38;33;1;0;286;0;5;135;135;1674;9;0;25;83951616;0
41;38;33;0;0;280;0;1;135;135;1674;9;0;25;83951616;0
42;38;33;0;2;276;0;244;135;135;1674;9;0;25;83951616;0
43;37;32;69;302;273;0;239;135;135;1697;9;0;25;83951616;0
44;37;32;91;308;271;0;243;135;135;1697;9;0;25;83951616;0
45;38;32;37;101;269;0;0;135;135;1697;9;0;25;83951616;0
46;38;33;2;0;265;0;4;135;135;1697;9;0;25;83951616;0
47;38;33;0;0;262;0;5;135;135;1697;9;0;25;83951616;0
48;38;33;0;1;260;0;0;135;135;1697;9;0;25;83951616;0
49;38;32;37;83;260;0;243;135;135;1715;9;0;25;83951616;0
50;37;32;83;170;260;0;255;135;135;1715;9;0;25;83951616;0
51;38;32;63;192;261;0;252;135;135;1715;9;0;25;83951616;0
52;38;32;14;22;261;0;1;135;135;1715;9;0;25;83951616;0
53;38;33;1;0;260;0;4;135;135;1715;9;0;25;83951616;0
54;38;33;0;0;259;0;2;135;135;1715;9;0;25;83951616;0
55;38;32;1;176;259;0;247;135;135;1715;9;0;25;83951616;0
56;37;32;97;310;260;0;242;135;135;1710;9;0;25;83951616;0
57;37;31;113;325;261;0;248;135;135;1710;9;0;25;83951616;0
58;38;32;33;84;262;0;0;135;135;1710;9;0;25;83951616;0
59;38;33;3;0;261;0;3;135;135;1710;9;0;25;83951616;0
60;38;33;0;0;259;0;4;135;135;1710;9;0;25;83951616;0
61;38;33;0;2;258;0;0;135;135;1710;9;0;25;83951616;0
62;38;32;44;134;258;0;252;135;135;1702;9;0;25;83951616;0
63;37;32;80;187;260;0;0;135;135;1702;9;0;25;83951616;0
64;38;32;54;134;262;0;0;135;135;1702;9;0;25;83951616;0
65;38;33;9;7;261;0;1;135;135;1702;9;0;25;83951616;0
66;38;33;1;0;258;0;4;135;135;1702;9;0;25;83951616;0
67;38;33;0;0;256;0;1;135;135;1702;9;0;25;83951616;0
68;38;32;1;155;256;0;245;135;135;1702;9;0;25;83951616;0
69;37;32;93;191;256;0;245;135;135;1706;9;0;25;83951616;0
70;37;32;90;223;257;0;255;135;135;1706;9;0;25;83951616;0
71;38;32;28;73;257;0;0;135;135;1706;9;0;25;83951616;0
72;38;33;2;0;255;0;4;135;135;1706;9;0;25;83951616;0
73;38;33;0;0;254;0;3;135;135;1706;9;0;25;83951616;0
74;38;33;0;2;253;0;0;135;135;1706;9;0;25;83951616;0
75;38;32;52;181;253;0;252;135;135;1707;9;0;25;83951616;0
76;37;32;71;174;255;0;253;135;135;1707;9;0;25;83951616;0
77;38;32;56;136;255;0;0;135;135;1707;9;0;25;83951616;0
78;38;33;9;8;255;0;1;135;135;1707;9;0;25;83951616;0
79;38;33;1;0;254;0;5;135;135;1707;9;0;25;83951616;0
80;38;33;0;0;252;0;0;135;135;1707;9;0;25;83951616;0
81;38;32;0;85;252;0;253;135;135;1707;9;0;25;83951616;0
82;37;32;72;207;253;0;248;135;135;1709;9;0;25;83951616;0
83;37;32;58;169;255;0;250;135;135;1709;9;0;25;83951616;0
84;38;32;25;70;255;0;0;135;135;1709;9;0;25;83951616;0
85;38;33;2;0;254;0;4;135;135;1709;9;0;25;83951616;0
86;38;33;0;0;252;0;4;135;135;1709;9;0;25;83951616;0
87;38;33;0;2;250;0;255;135;135;1709;9;0;25;83951616;0
88;37;32;55;153;250;0;247;135;135;1718;9;0;25;83951616;0
89;37;32;66;212;251;0;248;135;135;1718;9;0;25;83951616;0
90;38;32;41;107;251;0;0;135;135;1718;9;0;25;83951616;0
91;38;33;7;4;250;0;1;135;135;1718;9;0;25;83951616;0
92;38;33;1;0;250;0;4;135;135;1718;9;0;25;83951616;0
93;38;33;0;0;248;0;2;135;135;1718;9;0;25;83951616;0
94;38;32;21;86;248;0;240;135;135;1712;9;0;25;83951616;0
95;37;32;75;280;249;0;240;135;135;1712;9;0;25;83951616;0
96;37;32;59;171;250;0;251;135;135;1712;9;0;25;83951616;0
97;38;32;23;44;250;0;0;135;135;1712;9;0;25;83951616;0
98;38;33;1;0;250;0;3;135;135;1712;9;0;25;83951616;0
99;38;33;0;0;250;0;4;135;135;1712;9;0;25;83951616;0
100;38;33;0;2;250;0;255;135;135;1712;9;0;25;83951616;0
101;37;32;57;198;252;0;241;135;135;1710;9;0;25;83951616;0
102;37;32;70;265;254;0;251;135;135;1710;9;0;25;83951616;0
103;38;32;40;108;256;0;0;135;135;1710;9;0;25;83951616;0
104;38;33;6;1;255;0;2;135;135;1710;9;0;25;83951616;0
105;38;33;0;0;253;0;3;135;135;1710;9;0;25;83951616;0
106;38;33;0;0;250;0;0;135;135;1710;9;0;25;83951616;0
107;38;32;36;146;249;0;255;135;135;1712;9;0;25;83951616;0
108;37;31;89;366;249;0;234;135;135;1712;9;0;25;83951616;0
109;37;32;56;157;250;0;255;135;135;1712;9;0;25;83951616;0
110;38;32;19;32;250;0;1;135;135;1712;9;0;25;83951616;0
111;38;33;2;0;249;0;4;135;135;1712;9;0;25;83951616;0
112;38;33;0;0;248;0;1;135;135;1712;9;0;25;83951616;0
113;38;33;0;1;248;0;255;135;135;1712;9;0;25;83951616;0
114;37;32;65;231;248;0;246;135;135;1712;9;0;25;83951616;0
115;37;32;79;305;250;0;243;135;135;1712;9;0;25;83951616;0
116;38;32;39;110;251;0;0;135;135;1712;9;0;25;83951616;0
117;38;33;4;0;250;0;2;135;135;1712;9;0;25;83951616;0
118;38;33;0;0;250;0;4;135;135;1712;9;0;25;83951616;0
119;38;33;0;1;249;0;0;135;135;1712;9;0;25;83951616;0
120;38;32;39;133;249;0;255;135;135;1712;9;0;25;83951616;0
121;37;32;92;202;250;0;252;135;135;1712;9;0;25;83951616;0
122;38;32;55;232;252;0;253;135;135;1712;9;0;25;83951616;0
123;38;32;12;17;251;0;1;135;135;1712;9;0;25;83951616;0
124;38;33;1;0;251;0;4;135;135;1712;9;0;25;83951616;0
125;38;33;0;0;250;0;1;135;135;1712;9;0;25;83951616;0
126;38;33;0;1;250;0;255;135;135;1712;9;0;25;83951616;0
127;37;31;87;301;251;0;245;135;135;1710;9;0;25;83951616;0
128;37;31;104;381;253;0;244;135;135;1710;9;0;25;83951616;0
129;38;32;32;85;254;0;0;135;135;1710;9;0;25;83951616;0
130;38;33;3;0;252;0;2;135;135;1710;9;0;25;83951616;0
131;38;33;0;0;250;0;3;135;135;1710;9;0;25;83951616;0
132;38;33;0;1;249;0;0;135;135;1710;9;0;25;83951616;0
133;38;32;45;215;248;0;249;135;135;1710;9;0;25;83951616;0
134;37;32;69;183;249;0;254;135;135;1710;9;0;25;83951616;0
135;37;32;60;187;250;0;0;135;135;1710;9;0;25;83951616;0
136;38;32;12;15;249;0;0;135;135;1710;9;0;25;83951616;0
137;38;33;1;0;248;0;3;135;135;1710;9;0;25;83951616;0
138;38;33;0;0;248;0;0;135;135;1710;9;0;25;83951616;0
139;38;32;8;172;249;0;249;135;135;1710;9;0;25;83951616;0
140;37;32;97;232;251;0;254;135;135;1701;9;0;25;83951616;0
141;37;32;76;182;254;0;0;135;135;1701;9;0;25;83951616;0
142;38;32;28;77;255;0;0;135;135;1701;9;0;25;83951616;0
143;38;33;2;0;253;0;3;135;135;1701;9;0;25;83951616;0
144;38;33;0;0;251;0;4;135;135;1701;9;0;25;83951616;0
145;38;33;0;2;249;0;0;135;135;1701;9;0;25;83886080;0
# POWERON 01.11.2018 15:08:46
1;39;33;0;4;0;0;255;135;135;0;0;0;25;83886592;0
2;39;33;0;4;116;0;255;135;135;0;0;0;25;83886080;0
63;38;33;0;4;224;0;255;135;135;0;0;0;25;83886080;0
124;38;33;0;4;230;0;255;135;135;0;0;0;25;83886080;0
