# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 12.12.2018 16:21:31
1;0;0;0;5;0;0;0;135;135;0;0;40;30;84279808;0
50;0;0;0;6;633;0;248;135;135;0;0;40;30;84279301;0
68;0;37;0;5;211;0;255;135;135;0;0;40;30;84279297;0
106;39;36;0;5;210;0;255;135;135;0;0;40;30;84279296;0
167;39;36;0;6;210;0;255;135;135;0;0;40;30;84279296;0
209;39;36;0;5;211;0;255;135;135;0;0;40;30;84344832;0
210;39;36;0;6;190;0;255;135;135;0;0;40;30;84344832;0
211;39;36;0;5;190;0;255;135;135;0;0;40;30;84344832;0
212;39;36;0;6;190;0;255;135;135;0;0;40;30;84344832;0
213;39;36;1;7;191;0;255;135;135;0;0;40;30;84344832;0
214;39;35;15;6;190;0;5;135;135;0;0;40;30;84344832;0
215;39;35;2;7;191;0;2;135;135;0;0;40;30;84344832;0
216;39;34;100;248;190;0;245;135;135;243;27;40;30;84344832;0
217;39;35;4;0;192;0;5;135;135;243;27;40;30;84344832;0
218;39;34;111;121;207;0;251;135;135;675;25;40;30;84344832;0
219;39;34;5;2;237;0;5;135;135;675;25;40;30;84344832;0
220;39;34;12;1;271;0;0;135;135;277;33;40;30;84344832;0
221;39;35;1;0;302;0;0;135;135;277;33;40;30;84344832;0
222;39;35;0;0;331;0;0;135;135;277;33;40;30;84344832;0
223;39;34;1;17;351;0;255;135;135;277;33;40;30;84344832;0
224;39;34;186;374;364;0;239;135;135;142;13;40;30;84344832;0
225;39;35;4;0;372;0;6;135;135;142;13;40;30;84344832;0
226;39;34;115;363;373;0;236;135;135;610;32;40;30;84344832;0
227;39;34;59;44;370;0;11;135;135;610;32;40;30;84344832;0
228;39;34;13;205;362;0;247;135;135;1276;25;40;30;84344832;0
229;39;34;128;325;354;0;251;135;135;1276;25;40;30;84344832;0
230;39;35;4;20;345;0;5;135;135;1276;25;40;30;84344832;0
231;39;34;135;346;336;0;248;135;135;1287;23;40;30;84344832;0
232;39;35;8;1;332;0;10;135;135;1287;23;40;30;84344832;0
233;39;34;159;403;326;0;242;135;135;1187;21;40;30;84344832;0
234;39;35;14;4;323;0;13;135;135;1187;21;40;30;84344832;0
235;39;34;4;13;318;0;0;135;135;1187;21;40;30;84344832;0
236;39;34;123;344;316;0;242;135;135;858;22;40;30;84344832;0
237;39;35;4;0;313;0;5;135;135;858;22;40;30;84344832;0
238;39;34;12;216;309;0;238;135;135;858;22;40;30;84344832;0
239;39;34;24;11;308;0;7;135;135;655;22;40;30;84344832;0
240;39;35;1;1;309;0;0;135;135;655;22;40;30;84344832;0
241;39;34;91;174;309;0;0;135;135;865;23;40;30;84344832;0
242;39;35;3;6;310;0;2;135;135;865;23;40;30;84344832;0
243;39;34;137;303;310;0;248;135;135;802;26;40;30;84344832;0
244;39;35;4;1;313;0;3;135;135;802;26;40;30;84344832;0
245;39;34;152;372;315;0;241;135;135;727;26;40;30;84344832;0
246;39;35;6;0;316;0;9;135;135;727;26;40;30;84344832;0
247;38;34;186;429;315;0;233;135;135;727;26;40;30;84344832;0
248;39;35;13;4;313;0;8;135;135;794;25;40;30;84344832;0
249;39;35;3;4;310;0;0;135;135;794;25;40;30;84344832;0
250;39;34;51;57;310;0;6;135;135;969;25;40;30;84344832;0
251;39;35;5;24;312;0;1;135;135;969;25;40;30;84344832;0
252;39;35;2;0;312;0;0;135;135;969;25;40;30;84344832;0
