# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 22.11.2018 15:27:09
1;0;0;0;4;0;0;0;23;23;0;0;50;30;84279808;0
50;0;0;0;2;631;0;248;23;22;0;0;50;30;84279301;0
111;0;0;0;5;211;0;255;23;22;0;0;50;30;84279301;0
116;41;0;0;5;210;0;255;23;22;0;0;50;30;84279300;0
131;40;32;0;5;211;0;255;23;22;0;0;50;30;84279296;0
192;41;32;0;6;210;0;255;23;22;0;0;50;30;84279296;0
204;40;32;0;0;210;0;1;23;22;0;0;50;30;84344832;0
205;40;32;0;5;191;0;7;23;22;0;0;50;30;84344832;0
206;40;32;0;6;190;0;3;23;22;0;0;50;30;84344832;0
207;40;29;198;445;190;0;243;23;22;0;0;50;30;84344832;0
208;40;30;65;107;192;0;7;23;22;0;0;50;30;84344832;0
209;40;30;3;0;201;0;9;23;22;0;0;50;30;84344832;0
210;40;30;0;1;218;0;6;23;22;0;0;50;30;84344832;0
211;40;29;135;335;240;0;240;23;22;2170;13;50;30;84344832;0
212;40;30;151;298;261;0;251;23;22;2170;13;50;30;84344832;0
213;40;30;10;2;277;0;7;23;22;2170;13;50;30;84344832;0
214;40;30;2;13;289;0;1;23;22;2170;13;50;30;84344832;0
215;40;30;5;8;299;0;250;23;22;2170;13;50;30;84344832;0
216;40;29;198;413;308;0;243;23;22;1778;13;50;30;84344832;0
217;40;30;18;16;316;0;7;23;22;1778;13;50;30;84344832;0
218;40;30;1;0;321;0;8;23;22;1778;13;50;30;84344832;0
219;40;29;3;142;324;0;246;23;22;1778;13;50;30;84344832;0
220;40;29;159;388;328;0;243;23;22;1686;14;50;30;84344832;0
221;40;30;41;74;332;0;6;23;22;1686;14;50;30;84344832;0
222;40;30;2;0;333;0;8;23;22;1686;14;50;30;84344832;0
223;40;30;1;46;332;0;247;23;22;1686;14;50;30;84344832;0
224;40;29;180;474;332;0;243;23;22;1825;14;50;30;84344832;0
225;40;30;23;28;332;0;8;23;22;1825;14;50;30;84344832;0
226;40;30;2;0;330;0;8;23;22;1825;14;50;30;84344832;0
227;40;29;24;385;327;0;238;23;22;2071;15;50;30;84344832;0
228;40;29;181;481;327;0;244;23;22;2071;15;50;30;84344832;0
229;40;30;16;16;327;0;7;23;22;2071;15;50;30;84344832;0
230;40;30;2;0;324;0;8;23;22;2071;15;50;30;84344832;0
231;40;30;1;11;322;0;0;23;22;2071;15;50;30;84344832;0
232;40;29;172;481;321;0;245;23;22;2167;13;50;30;84344832;0
233;40;30;24;42;321;0;3;23;22;2167;13;50;30;84344832;0
234;40;30;2;0;318;0;1;23;23;2167;13;50;30;84344832;0
235;40;30;0;0;314;0;0;23;23;2167;13;50;30;84344832;0
236;40;31;0;0;311;0;255;23;23;2167;13;50;30;84344832;0
237;40;29;116;348;307;0;244;23;22;1488;12;50;30;84344832;0
238;40;30;26;58;304;0;0;23;22;1488;12;50;30;84344832;0
239;40;30;3;0;300;0;4;23;22;1488;12;50;30;84344832;0
240;40;30;0;0;296;0;2;23;22;1488;12;50;30;84344832;0
241;40;29;162;426;294;0;240;23;22;1251;14;50;30;84344832;0
242;40;30;36;41;293;0;9;23;23;1251;14;50;30;84344832;0
243;40;30;2;0;291;0;5;23;23;1251;14;50;30;84344832;0
244;40;29;5;196;292;0;242;23;23;1251;14;50;30;84344832;0
245;40;29;179;445;298;0;245;23;23;1736;15;50;30;84344832;0
246;40;30;15;10;305;0;6;23;23;1736;15;50;30;84344832;0
247;40;31;1;0;309;0;6;23;23;1736;15;50;30;84344832;0
248;40;30;88;301;312;0;243;23;23;1826;15;50;30;84344832;0
249;40;30;106;252;317;0;253;23;23;1826;15;50;30;84344832;0
250;40;30;32;81;321;0;0;23;23;1826;15;50;30;84344832;0
251;40;30;6;3;320;0;0;23;23;1826;15;50;30;84344832;0
252;40;31;1;0;318;0;2;23;23;1826;15;50;30;84344832;0
253;40;31;0;0;314;0;255;23;23;1826;15;50;30;84344832;0
254;40;30;120;332;311;0;240;23;22;1774;10;50;30;84344832;0
255;40;30;40;64;307;0;7;23;23;1774;10;50;30;84344832;0
256;40;30;2;0;302;0;5;23;23;1774;10;50;30;84344832;0
257;40;30;1;4;300;0;0;23;23;1774;10;50;30;84344832;0
258;40;30;0;0;303;0;0;23;23;1774;10;50;30;84344832;0
259;40;29;164;457;309;0;239;23;23;1450;12;50;30;84344832;0
260;40;30;56;113;316;0;9;23;23;1450;12;50;30;84344832;0
261;40;30;3;0;319;0;8;23;23;1450;12;50;30;84344832;0
262;40;30;1;26;319;0;255;23;23;1450;12;50;30;84344832;0
263;40;29;191;517;321;0;244;23;23;2090;15;50;30;84344832;0
264;40;30;19;16;322;0;9;23;23;2090;15;50;30;84344832;0
265;40;31;2;0;320;0;8;23;23;2090;15;50;30;84344832;0
266;40;30;13;193;318;0;246;23;23;2090;15;50;30;84344832;0
267;40;29;166;491;317;0;241;23;23;2110;15;50;30;84344832;0
268;40;30;24;35;317;0;9;23;23;2110;15;50;30;84344832;0
269;40;31;1;0;313;0;6;23;23;2110;15;50;30;84344832;0
270;40;30;143;368;311;0;240;23;23;1995;15;50;30;84344832;0
271;40;29;171;486;312;0;247;23;23;1995;15;50;30;84344832;0
272;40;31;5;1;311;0;8;23;23;1995;15;50;30;84344832;0
273;40;31;1;0;310;0;5;23;23;1995;15;50;30;84344832;0
274;40;30;125;334;309;0;242;23;23;2078;14;50;30;84344832;0
275;40;30;155;437;310;0;248;23;23;2078;14;50;30;84344832;0
276;40;31;4;1;309;0;9;23;23;2078;14;50;30;84344832;0
277;40;30;2;24;307;0;0;23;23;2078;14;50;30;84344832;0
278;40;29;153;457;306;0;239;23;23;1822;15;50;30;84344832;0
279;40;30;74;132;307;0;8;23;23;1822;15;50;30;84344832;0
280;40;31;2;0;305;0;7;23;23;1822;15;50;30;84344832;0
281;40;31;1;8;304;0;0;23;23;1822;15;50;30;84344832;0
282;40;30;129;345;305;0;244;23;23;1911;14;50;30;84344832;0
283;40;30;138;392;307;0;248;23;23;1911;14;50;30;84344832;0
284;40;31;4;0;307;0;8;23;23;1911;14;50;30;84344832;0
285;40;31;1;4;305;0;1;23;23;1911;14;50;30;84344832;0
286;40;29;195;557;304;0;240;23;23;1820;16;50;30;84344832;0
287;40;30;20;20;303;0;9;23;23;1820;16;50;30;84344832;0
288;40;31;2;0;301;0;6;23;23;1820;16;50;30;84344832;0
289;40;30;1;2;301;0;255;23;23;1820;16;50;30;84344832;0
290;40;30;146;402;304;0;244;23;23;1973;15;50;30;84344832;0
291;40;30;39;63;307;0;8;23;23;1973;15;50;30;84344832;0
292;40;31;2;0;306;0;6;23;23;1973;15;50;30;84344832;0
293;40;30;2;12;305;0;0;23;23;1973;15;50;30;84344832;0
294;40;29;167;459;307;0;245;23;23;1973;14;50;30;84344832;0
295;40;30;25;39;309;0;9;23;23;1973;14;50;30;84344832;0
296;40;31;2;0;308;0;8;23;23;1973;14;50;30;84344832;0
297;40;31;1;9;306;0;0;23;23;1973;14;50;30;84344832;0
298;40;29;164;471;306;0;243;23;23;2157;14;50;30;84344832;0
299;40;30;32;44;306;0;10;23;23;2157;14;50;30;84344832;0
300;40;31;2;0;305;0;7;23;23;2157;14;50;30;84344832;0
301;40;30;141;417;304;0;240;23;23;2037;16;50;30;84344832;0
302;40;30;161;502;304;0;244;23;23;2037;16;50;30;84344832;0
