# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 10.12.2018 12:33:59
1;0;0;0;5;0;0;0;135;135;0;0;40;30;84279808;0
50;0;0;0;6;634;0;249;135;135;0;0;40;30;84279301;0
72;37;0;0;5;211;0;255;135;135;0;0;40;30;84279300;0
103;38;41;0;4;211;0;255;135;135;0;0;40;30;84279296;0
141;38;39;0;5;191;0;5;135;135;0;0;40;30;84344832;0
142;38;39;0;5;191;0;0;135;135;0;0;40;30;84344832;0
143;38;39;1;5;191;0;254;135;135;0;0;40;30;84344832;0
144;38;39;3;5;191;0;0;135;135;0;0;40;30;84344832;0
145;38;39;1;5;191;0;255;135;135;0;0;40;30;84344832;0
146;38;38;26;9;191;0;11;135;135;0;0;40;30;84344832;0
147;38;35;96;117;191;0;0;135;135;149;47;40;30;84344832;0
148;38;35;135;205;191;0;245;135;135;307;49;40;30;84344832;0
149;38;35;141;165;195;0;1;135;135;307;49;40;30;84344832;0
150;38;36;2;0;205;0;7;135;135;307;49;40;30;84344832;0
151;38;35;196;234;228;0;244;135;135;1124;21;40;30;84344832;0
152;38;36;21;8;256;0;9;135;135;1124;21;40;30;84344832;0
153;38;36;4;16;285;0;2;135;135;1124;21;40;30;84344832;0
154;38;35;183;233;312;0;244;135;135;1019;20;40;30;84344832;0
155;38;36;28;11;332;0;6;135;135;1019;20;40;30;84344832;0
156;38;36;1;0;349;0;4;135;135;1019;20;40;30;84344832;0
157;38;35;159;256;362;0;247;135;135;1213;18;40;30;84344832;0
158;38;35;36;45;369;0;2;135;135;1213;18;40;30;84344832;0
159;38;36;2;0;373;0;5;135;135;1213;18;40;30;84344832;0
160;38;35;40;309;373;0;237;135;135;1213;18;40;30;84344832;0
161;38;35;130;291;369;0;247;135;135;954;17;40;30;84344832;0
162;38;36;3;0;364;0;6;135;135;954;17;40;30;84344832;0
163;38;36;5;3;358;0;253;135;135;954;17;40;30;84344832;0
164;38;35;61;55;353;0;3;135;135;963;18;40;30;84344832;0
165;38;36;2;1;349;0;0;135;135;963;18;40;30;84344832;0
166;38;36;1;1;345;0;253;135;135;963;18;40;30;84344832;0
167;38;35;98;141;340;0;6;135;135;593;19;40;30;84344832;0
168;38;36;2;0;337;0;3;135;135;593;19;40;30;84344832;0
169;38;35;66;110;333;0;0;135;135;661;27;40;30;84344832;0
170;38;36;3;0;331;0;1;135;135;661;27;40;30;84344832;0
171;38;36;0;0;329;0;0;135;135;661;27;40;30;84344832;0
172;38;35;130;270;326;0;240;135;135;523;16;40;30;84344832;0
173;38;35;97;184;323;0;254;135;135;523;16;40;30;84344832;0
174;38;36;3;2;321;0;4;135;135;523;16;40;30;84344832;0
175;38;36;2;59;320;0;242;135;135;523;16;40;30;84344832;0
176;38;35;66;117;321;0;255;135;135;1181;17;40;30;84344832;0
177;38;36;5;0;322;0;9;135;135;1181;17;40;30;84344832;0
178;38;36;1;1;321;0;0;135;135;1181;17;40;30;84344832;0
179;38;35;110;259;316;0;247;135;135;894;18;40;30;84344832;0
180;38;36;16;8;307;0;7;135;135;894;18;40;30;84344832;0
181;38;36;2;0;302;0;2;135;135;894;18;40;30;84344832;0
182;38;35;101;196;299;0;246;135;135;1023;17;40;30;84344832;0
183;38;35;62;140;298;0;253;135;135;1023;17;40;30;84344832;0
184;38;36;3;1;296;0;3;135;135;1023;17;40;30;84344832;0
185;38;35;31;323;297;0;237;135;135;1023;17;40;30;84344832;0
186;38;35;106;201;299;0;255;135;135;961;17;40;30;84344832;0
187;38;36;2;0;302;0;4;135;135;961;17;40;30;84344832;0
188;38;35;105;298;306;0;241;135;135;937;19;40;30;84344832;0
189;38;35;133;291;310;0;255;135;135;937;19;40;30;84344832;0
190;38;36;7;1;314;0;14;135;135;937;19;40;30;84344832;0
191;38;35;87;254;317;0;245;135;135;1482;20;40;30;84344832;0
192;38;35;63;133;320;0;0;135;135;1482;20;40;30;84344832;0
193;38;36;3;0;321;0;6;135;135;1482;20;40;30;84344832;0
194;38;35;24;298;322;0;234;135;135;1482;20;40;30;84344832;0
195;38;35;75;175;321;0;254;135;135;1021;19;40;30;84344832;0
196;38;36;4;0;318;0;8;135;135;1021;19;40;30;84344832;0
197;38;36;2;5;316;0;0;135;135;1021;19;40;30;84344832;0
198;38;35;159;398;311;0;244;135;135;1224;17;40;30;84344832;0
199;38;35;78;159;306;0;0;135;135;1224;17;40;30;84344832;0
200;38;36;6;1;303;0;13;135;135;1224;17;40;30;84344832;0
201;38;36;4;16;302;0;247;135;135;1224;17;40;30;84344832;0
202;38;35;159;362;301;0;247;135;135;2084;14;40;30;84344832;0
203;38;36;13;4;300;0;14;135;135;2084;14;40;30;84344832;0
204;38;36;3;10;299;0;0;135;135;2084;14;40;30;84344832;0
205;38;35;70;264;300;0;241;135;135;1147;16;40;30;84344832;0
206;38;36;31;27;303;0;9;135;135;1147;16;40;30;84344832;0
207;38;36;12;27;305;0;0;135;135;1153;32;40;30;84344832;0
208;38;35;6;102;308;0;247;135;135;1153;32;40;30;84344832;0
209;38;35;143;294;313;0;250;135;135;125;38;40;30;84344832;0
210;38;36;4;13;320;0;3;135;135;125;38;40;30;84344832;0
211;38;35;92;410;323;0;237;135;135;125;38;40;30;84344832;0
212;38;35;78;201;325;0;253;135;135;1256;19;40;30;84344832;0
213;38;36;4;0;324;0;4;135;135;1256;19;40;30;84344832;0
214;38;35;34;240;322;0;241;135;135;970;19;40;30;84344832;0
215;38;35;114;304;319;0;248;135;135;970;19;40;30;84344832;0
216;38;36;8;2;314;0;11;135;135;970;19;40;30;84344832;0
217;38;36;2;5;309;0;0;135;135;970;19;40;30;84344832;0
218;38;35;133;328;306;0;248;135;135;1362;16;40;30;84344832;0
219;38;36;15;6;305;0;8;135;135;1362;16;40;30;84344832;0
220;38;36;3;9;305;0;0;135;135;1362;16;40;30;84344832;0
221;38;35;130;314;304;0;241;135;135;1138;17;40;30;84344832;0
222;38;35;45;54;304;0;5;135;135;1138;17;40;30;84344832;0
223;38;36;3;6;304;0;1;135;135;1138;17;40;30;84344832;0
224;38;35;112;281;304;0;241;135;135;1156;19;40;30;84344832;0
225;38;35;30;53;304;0;2;135;135;1156;19;40;30;84344832;0
226;38;36;2;9;304;0;1;135;135;1156;19;40;30;84344832;0
227;38;35;146;361;305;0;242;135;135;922;19;40;30;84344832;0
228;38;35;41;66;307;0;3;135;135;922;19;40;30;84344832;0
229;38;36;3;4;309;0;2;135;135;922;19;40;30;84344832;0
230;38;35;14;263;308;0;239;135;135;922;19;40;30;84344832;0
231;38;35;69;159;306;0;255;135;135;1127;17;40;30;84344832;0
232;38;36;3;4;304;0;1;135;135;1127;17;40;30;84344832;0
233;38;36;2;0;302;0;0;135;135;1127;17;40;30;84344832;0
234;38;35;133;357;300;0;246;135;135;1106;17;40;30;84344832;0
235;38;36;8;1;298;0;9;135;135;1106;17;40;30;84344832;0
236;38;36;3;4;297;0;0;135;135;1106;17;40;30;84344832;0
237;38;35;131;358;297;0;241;135;135;1240;18;40;30;84344832;0
238;38;36;11;3;298;0;10;135;135;1240;18;40;30;84344832;0
239;38;36;3;13;298;0;0;135;135;1240;18;40;30;84344832;0
240;38;35;158;426;300;0;234;135;135;1034;17;40;30;84344832;0
241;38;35;59;148;302;0;255;135;135;1034;17;40;30;84344832;0
242;38;36;3;6;303;0;2;135;135;1034;17;40;30;84344832;0
243;38;35;11;165;304;0;246;135;135;1034;17;40;30;84344832;0
244;38;35;118;293;303;0;251;135;135;1216;18;40;30;84344832;0
245;38;36;3;2;300;0;4;135;135;1216;18;40;30;84344832;0
246;38;36;4;2;300;0;254;135;135;1216;18;40;30;84344832;0
247;38;35;95;218;301;0;254;135;135;1274;18;40;30;84344832;0
248;38;36;10;1;304;0;11;135;135;1274;18;40;30;84344832;0
249;38;36;3;14;306;0;0;135;135;1274;18;40;30;84344832;0
250;38;35;141;337;304;0;245;135;135;1301;17;40;30;84344832;0
251;38;36;24;17;301;0;8;135;135;1301;17;40;30;84344832;0
252;38;36;5;21;297;0;1;135;135;1069;25;40;30;84344832;0
253;38;35;145;282;296;0;246;135;135;101;71;40;30;84344832;0
254;38;35;28;34;295;0;1;135;135;101;71;40;30;84344832;0
255;38;36;2;4;295;0;0;135;135;101;71;40;30;84344832;0
256;38;35;5;164;296;0;242;135;135;101;71;40;30;84344832;0
257;38;35;50;114;298;0;255;135;135;917;16;40;30;84344832;0
258;38;36;4;0;300;0;7;135;135;917;16;40;30;84344832;0
259;38;36;7;106;301;0;254;135;135;917;16;40;30;84344832;0
260;38;35;159;345;301;0;247;135;135;914;18;40;30;84344832;0
261;38;36;4;0;298;0;6;135;135;914;18;40;30;84344832;0
262;38;35;156;373;296;0;236;135;135;999;21;40;30;84344832;0
263;38;35;44;64;297;0;8;135;135;999;21;40;30;84344832;0
264;38;36;5;34;300;0;3;135;135;999;21;40;30;84344832;0
265;38;35;212;499;302;0;233;135;135;232;68;40;30;84344832;0
266;38;35;57;106;305;0;4;135;135;232;68;40;30;84344832;0
267;38;36;4;23;309;0;2;135;135;232;68;40;30;84344832;0
268;38;35;8;229;310;0;236;135;135;232;68;40;30;84344832;0
269;38;35;43;89;310;0;2;135;135;1321;17;40;30;84344832;0
270;38;36;4;9;308;0;2;135;135;1321;17;40;30;84344832;0
271;38;36;2;1;307;0;253;135;135;1321;17;40;30;84344832;0
272;38;35;64;113;308;0;3;135;135;991;18;40;30;84344832;0
273;38;36;4;0;309;0;6;135;135;991;18;40;30;84344832;0
274;38;35;18;304;310;0;235;135;135;991;18;40;30;84344832;0
275;38;35;66;137;311;0;3;135;135;1151;20;40;30;84344832;0
276;38;36;4;0;312;0;5;135;135;1151;20;40;30;84344832;0
277;38;35;175;410;312;0;237;135;135;1151;20;40;30;84344832;0
278;38;35;56;65;311;0;6;135;135;1288;20;40;30;84344832;0
279;38;36;5;23;308;0;1;135;135;937;30;40;30;84344832;0
280;38;35;146;332;306;0;241;135;135;101;60;40;30;84344832;0
281;38;35;48;62;306;0;3;135;135;101;60;40;30;84344832;0
282;38;36;4;13;305;0;0;135;135;101;60;40;30;84344832;0
283;38;35;149;388;304;0;242;135;135;1071;20;40;30;84344832;0
284;38;36;13;4;303;0;10;135;135;1071;20;40;30;84344832;0
285;38;36;4;13;303;0;0;135;135;1071;20;40;30;84344832;0
286;38;35;121;302;304;0;244;135;135;1002;20;40;30;84344832;0
287;38;35;39;75;305;0;5;135;135;1002;20;40;30;84344832;0
288;38;35;12;39;306;0;1;135;135;1248;26;40;30;84344832;0
289;38;36;5;1;306;0;0;135;135;1248;26;40;30;84344832;0
290;38;35;172;429;308;0;243;135;135;277;30;40;30;84344832;0
291;38;36;6;1;312;0;10;135;135;277;30;40;30;84344832;0
292;38;36;3;9;314;0;0;135;135;277;30;40;30;84344832;0
293;38;35;214;572;315;0;230;135;135;901;19;40;30;84344832;0
294;38;36;14;5;314;0;9;135;135;901;19;40;30;84344832;0
295;38;36;3;5;313;0;0;135;135;901;19;40;30;84344832;0
296;38;35;106;242;312;0;250;135;135;1217;19;40;30;84344832;0
297;38;36;17;6;312;0;7;135;135;1217;19;40;30;84344832;0
298;38;36;3;11;311;0;0;135;135;1217;19;40;30;84344832;0
299;38;35;50;192;306;0;243;135;135;792;18;40;30;84344832;0
300;38;36;15;3;298;0;9;135;135;792;18;40;30;84344832;0
301;38;36;4;13;289;0;0;135;135;690;29;40;30;84344832;0
302;38;35;165;467;283;0;235;135;135;65;64;40;30;84344832;0
303;38;36;8;1;282;0;7;135;135;65;64;40;30;84344832;0
304;38;36;3;3;282;0;0;135;135;65;64;40;30;84344832;0
305;38;35;175;400;286;0;243;135;135;899;19;40;30;84344832;0
306;38;36;7;1;291;0;13;135;135;899;19;40;30;84344832;0
307;38;36;8;21;297;0;247;135;135;1104;30;40;30;84344832;0
308;38;35;112;234;301;0;1;135;135;175;73;40;30;84344832;0
309;38;36;4;0;305;0;7;135;135;175;73;40;30;84344832;0
310;38;36;20;22;308;0;0;135;135;1238;27;40;30;84344832;0
311;38;36;2;0;310;0;5;135;135;1238;27;40;30;84344832;0
312;38;35;224;595;305;0;232;135;135;421;22;40;30;84344832;0
313;38;36;13;3;292;0;14;135;135;421;22;40;30;84344832;0
314;38;36;8;19;278;0;0;135;135;1082;32;40;30;84344832;0
315;38;35;94;170;273;0;0;135;135;192;65;40;30;84344832;0
316;38;36;4;2;276;0;3;135;135;192;65;40;30;84344832;0
317;38;35;9;135;281;0;243;135;135;192;65;40;30;84344832;0
318;38;35;38;42;288;0;6;135;135;951;21;40;30;84344832;0
