# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 03.12.2019 19:29:45
1;0;0;0;4;0;0;0;135;135;0;0;0;34;83886592;0
50;0;0;0;5;643;0;247;135;135;0;0;0;34;83886085;0
80;0;41;0;4;213;0;255;135;135;0;0;0;34;83886081;0
83;39;41;0;5;213;0;255;135;135;0;0;0;34;83886080;0
89;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
90;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
91;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
92;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
93;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
94;39;40;0;4;193;0;255;135;135;0;0;0;34;83951616;0
95;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
96;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
97;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
98;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
99;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
100;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
101;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
102;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
103;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
104;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
105;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
106;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
107;39;40;0;5;193;0;255;135;135;0;0;0;34;83951616;0
108;39;40;0;5;193;0;255;135;135;0;0;0;34;83959808;0
109;39;40;0;5;193;0;255;135;135;0;0;0;34;83959808;0
110;39;40;0;5;193;0;255;135;135;0;0;0;34;83959808;0
111;39;40;0;5;213;0;255;135;135;0;0;0;34;83886080;0
136;39;0;0;5;213;0;255;135;135;0;0;0;34;83886084;0
141;0;0;0;4;213;0;255;135;135;0;0;0;34;83886085;0
202;0;0;0;5;213;0;255;135;135;0;0;0;34;83886085;0
263;0;0;0;5;213;0;255;135;135;0;0;0;34;83886085;0
324;0;0;0;5;213;0;255;135;135;0;0;0;34;83886085;0
385;0;0;0;5;214;0;255;135;135;0;0;0;34;83886085;0
