# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 30.11.2018 11:03:27
1;0;0;0;5;0;0;255;28;28;0;0;40;30;84279808;0
50;0;0;0;6;632;0;248;28;28;0;0;40;30;84279301;0
55;40;0;0;6;213;0;255;28;28;0;0;40;30;84279300;0
67;40;36;0;6;211;0;255;28;28;0;0;40;30;84279296;0
94;40;36;0;6;192;0;255;28;28;0;0;40;30;84344832;0
95;40;36;0;6;192;0;255;28;28;0;0;40;30;84344832;0
96;40;33;192;429;191;0;237;28;30;0;0;40;30;84344832;0
97;40;33;172;398;193;0;251;28;31;0;0;40;30;84344832;0
98;40;35;4;0;207;0;9;28;33;0;0;40;30;84344832;0
99;40;33;185;274;231;0;246;28;35;2273;18;40;30;84344832;0
100;40;34;51;52;258;0;5;29;38;2273;18;40;30;84344832;0
101;40;35;2;0;287;0;8;29;40;2273;18;40;30;84344832;0
102;40;33;157;280;308;0;243;29;42;1320;17;40;30;84344832;0
103;40;34;82;100;330;0;7;30;43;1320;17;40;30;84344832;0
104;40;35;3;0;343;0;9;30;45;1320;17;40;30;84344832;0
105;40;33;127;281;353;0;246;30;47;1255;19;40;30;84344832;0
106;40;33;106;259;361;0;254;32;49;1255;19;40;30;84344832;0
107;40;35;5;26;363;0;0;32;51;1255;19;40;40;84344832;0
108;40;35;20;20;360;0;255;33;52;1258;24;40;40;84344832;0
109;40;33;86;357;353;0;234;32;53;1258;24;40;40;84344832;0
110;40;33;219;372;347;0;246;34;53;299;30;40;40;84344832;0
111;40;35;5;0;343;0;10;35;54;299;30;40;40;84344832;0
112;40;34;12;177;344;0;233;34;55;299;30;40;40;84344832;0
113;39;33;279;299;355;0;243;36;55;1498;19;40;40;84344832;0
114;40;35;19;8;370;0;10;37;56;1498;19;40;40;84344832;0
115;40;35;1;0;386;0;6;37;57;1498;19;40;40;84344832;0
116;39;33;293;307;402;0;239;37;57;1707;17;40;40;84344832;0
117;40;34;43;27;419;0;13;39;58;1707;17;40;40;84344832;0
118;40;35;2;1;430;0;9;39;59;1707;17;40;40;84344832;0
119;39;33;209;281;440;0;242;39;59;1749;18;40;40;84344832;0
120;40;34;56;44;449;0;8;40;59;1749;18;40;40;84344832;0
121;40;35;2;0;453;0;7;40;60;1749;18;40;40;84344832;0
122;40;33;202;301;453;0;242;40;60;1420;19;40;40;84344832;0
123;40;33;108;108;452;0;7;42;59;1420;19;40;40;84344832;0
124;40;35;2;0;449;0;7;41;59;1420;19;40;40;84344832;0
125;40;33;174;270;445;0;243;41;59;1500;19;40;40;84344832;0
126;40;33;178;272;444;0;250;43;58;1500;19;40;40;84344832;0
127;40;35;3;0;441;0;10;43;58;1500;19;40;40;84344832;0
128;40;33;197;307;436;0;242;42;57;1484;18;40;40;84344832;0
129;40;33;129;147;432;0;7;43;57;1484;18;40;40;84344832;0
130;40;35;2;0;429;0;8;43;56;1484;18;40;40;84344832;0
131;40;32;170;269;425;0;244;43;56;1450;19;40;40;84344832;0
132;40;33;95;96;424;0;6;44;55;1450;19;40;40;84344832;0
133;40;35;2;0;423;0;6;43;55;1450;19;40;40;84344832;0
134;40;32;186;298;423;0;242;43;55;1357;20;40;40;84344832;0
135;40;33;83;73;424;0;7;44;54;1357;20;40;40;84344832;0
136;40;34;2;0;424;0;6;44;54;1357;20;40;40;84344832;0
137;40;32;159;252;422;0;245;44;53;1322;19;40;40;84344832;0
138;40;33;49;26;421;0;8;44;53;1322;19;40;40;84344832;0
139;40;34;2;0;419;0;6;44;53;1322;19;40;40;84344832;0
140;40;32;181;294;417;0;244;44;53;1226;20;40;40;84344832;0
141;40;33;14;2;417;0;10;44;52;1226;20;40;40;84344832;0
142;40;34;1;1;416;0;2;44;52;1226;20;40;40;84344832;0
143;40;31;178;281;415;0;248;44;51;1273;20;40;40;84344832;0
144;40;33;8;0;414;0;9;44;51;1273;20;40;40;84344832;0
145;40;32;16;254;413;0;239;44;51;1273;20;40;40;84344832;0
146;40;31;188;289;412;0;248;44;51;1276;21;40;40;84344832;0
147;40;32;5;0;412;0;7;44;50;1276;21;40;40;84344832;0
148;40;31;67;290;411;0;241;44;50;1276;21;40;40;84344832;0
149;40;30;173;256;412;0;255;44;50;1250;19;40;40;84344832;0
150;40;32;4;0;413;0;8;44;49;1250;19;40;40;84344832;0
151;40;30;159;280;413;0;243;44;49;1271;20;40;40;84344832;0
152;40;30;133;167;413;0;2;44;49;1271;20;40;40;84344832;0
153;40;31;3;0;412;0;7;44;49;1271;20;40;40;84344832;0
154;39;29;179;299;410;0;242;44;48;1245;20;40;40;84344832;0
155;40;30;66;56;409;0;8;44;48;1245;20;40;40;84344832;0
156;40;30;2;0;408;0;6;44;48;1245;20;40;40;84344832;0
157;40;29;154;258;408;0;245;44;48;1301;20;40;40;84344832;0
158;40;29;64;55;409;0;7;44;48;1301;20;40;40;84344832;0
159;40;30;2;0;409;0;6;44;47;1301;20;40;40;84344832;0
160;40;28;160;276;409;0;245;44;47;1226;19;40;40;84344832;0
161;40;29;71;73;409;0;6;44;47;1226;19;40;40;84344832;0
162;40;29;2;0;408;0;5;44;47;1226;19;40;40;84344832;0
163;40;27;191;323;407;0;243;44;46;1256;20;40;40;84344832;0
164;40;28;18;6;408;0;8;43;46;1256;20;40;40;84344832;0
165;40;28;2;0;408;0;5;43;46;1256;20;40;40;84344832;0
166;40;27;183;306;408;0;245;43;46;1257;20;40;40;84344832;0
167;40;27;14;4;409;0;8;43;46;1257;20;40;40;84344832;0
168;40;28;1;1;409;0;3;43;45;1257;20;40;40;84344832;0
169;40;26;179;312;408;0;243;43;45;1324;18;40;40;84344832;0
170;40;27;23;9;409;0;8;43;45;1324;18;40;40;84344832;0
171;40;27;2;0;409;0;5;43;45;1324;18;40;40;84344832;0
172;40;25;174;313;409;0;243;43;45;1273;19;40;40;84344832;0
173;40;26;48;39;410;0;7;43;44;1273;19;40;40;84344832;0
174;40;26;2;0;409;0;5;43;44;1273;19;40;40;84344832;0
175;40;25;194;328;408;0;242;43;44;1318;19;40;40;84344832;0
176;40;25;59;41;409;0;8;43;44;1318;19;40;40;84344832;0
177;40;25;2;0;407;0;8;42;44;1318;19;40;40;84344832;0
178;40;24;200;336;405;0;244;42;44;1448;18;40;40;84344832;0
179;40;24;109;126;406;0;8;42;43;1448;18;40;40;84344832;0
180;40;24;2;0;406;0;8;42;43;1448;18;40;40;84344832;0
181;40;23;176;303;404;0;243;42;43;1574;19;40;40;84344832;0
182;40;23;62;97;402;0;2;42;43;1574;19;40;40;84344832;0
183;40;23;47;78;399;0;0;42;43;1574;19;40;40;84344832;0
184;40;23;17;19;397;0;255;42;43;1574;19;40;40;84344832;0
185;40;24;2;0;394;0;255;42;42;1574;19;40;40;84344832;0
186;40;24;0;0;388;0;255;42;42;1574;19;40;40;84344832;0
187;40;24;0;0;381;0;255;42;42;1574;19;40;40;84344832;0
188;40;23;46;334;376;0;233;42;42;1574;19;40;40;84344832;0
189;40;23;70;99;371;0;4;42;42;1895;8;40;40;84344832;0
190;40;23;5;0;368;0;6;42;42;1895;8;40;40;84344832;0
191;40;22;158;200;370;0;250;42;42;1185;22;40;40;84344832;0
192;40;22;39;31;376;0;7;42;42;1185;22;40;40;84344832;0
193;40;22;2;0;383;0;6;42;42;1185;22;40;40;84344832;0
194;40;21;207;281;390;0;244;42;41;1174;20;40;40;84344832;0
195;40;21;83;132;396;0;0;41;41;1174;20;40;40;84344832;0
