# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 14.12.2018 14:33:19
1;0;0;0;5;0;0;255;135;135;0;0;40;30;84279808;0
50;0;0;0;4;633;0;248;135;135;0;0;40;30;84279301;0
79;39;0;0;5;210;0;255;135;135;0;0;40;30;84279300;0
100;39;36;0;5;210;0;255;135;135;0;0;40;30;84279296;0
161;39;37;0;6;190;0;255;135;135;0;0;40;30;84344832;0
162;39;37;0;7;190;0;255;135;135;0;0;40;30;84344832;0
163;39;37;0;6;190;0;255;135;135;0;0;40;30;84344832;0
164;38;34;289;613;190;0;234;135;135;0;0;40;30;84344832;0
165;39;35;17;4;191;0;19;135;135;0;0;40;30;84344832;0
166;39;34;14;245;200;0;240;135;135;1819;26;40;30;84344832;0
167;39;34;121;147;218;0;7;135;135;1819;26;40;30;84344832;0
168;39;35;6;5;238;0;3;135;135;1819;26;40;30;84344832;0
169;39;35;5;1;258;0;4;135;135;1423;21;40;30;84344832;0
170;38;34;377;548;281;0;235;135;135;250;50;40;30;84344832;0
171;39;35;8;1;304;0;10;135;135;250;50;40;30;84344832;0
172;39;34;208;471;324;0;235;135;135;1368;26;40;30;84344832;0
173;39;35;79;114;334;0;7;135;135;1368;26;40;30;84344832;0
174;39;36;2;0;341;0;6;135;135;1368;26;40;30;84344832;0
175;39;34;174;431;341;0;246;135;135;1354;22;40;30;84344832;0
176;39;35;7;1;340;0;10;135;135;1354;22;40;30;84344832;0
177;39;36;2;1;336;0;0;135;135;1354;22;40;30;84344832;0
178;38;33;275;800;329;0;220;135;135;1423;17;40;30;84344832;0
179;39;35;29;43;321;0;11;135;135;1423;17;40;30;84344832;0
180;39;35;3;9;313;0;1;135;135;1423;17;40;30;84344832;0
181;39;34;186;449;310;0;247;135;135;1926;21;40;30;84344832;0
182;39;36;5;2;310;0;5;135;135;1926;21;40;30;84344832;0
183;39;35;2;4;311;0;0;135;135;1926;21;40;30;84344832;0
184;39;33;269;702;313;0;230;135;135;1277;18;40;30;84344832;0
185;39;35;14;4;317;0;9;135;135;1277;18;40;30;84344832;0
186;39;36;2;2;318;0;1;135;135;1277;18;40;30;84344832;0
187;39;34;195;493;319;0;249;135;135;1642;20;40;30;84344832;0
188;39;34;125;334;319;0;251;135;135;1642;20;40;30;84344832;0
189;39;36;4;0;317;0;8;135;135;1642;20;40;30;84344832;0
190;39;34;43;535;313;0;224;135;135;1642;20;40;30;84344832;0
191;39;34;78;196;310;0;0;135;135;2240;16;40;30;84344832;0
192;39;36;3;0;307;0;5;135;135;2240;16;40;30;84344832;0
193;39;34;207;555;302;0;231;135;135;1340;20;40;30;84344832;0
194;39;35;15;5;298;0;9;135;135;1340;20;40;30;84344832;0
195;39;35;3;8;295;0;0;135;135;1340;20;40;30;84344832;0
196;39;34;140;313;294;0;255;135;135;1252;23;40;30;84344832;0
197;39;36;5;1;295;0;6;135;135;1252;23;40;30;84344832;0
198;39;35;3;3;296;0;0;135;135;1252;23;40;30;84344832;0
199;39;34;20;356;298;0;230;135;135;1252;23;40;30;84344832;0
200;39;35;23;19;301;0;8;135;135;1328;15;40;30;84344832;0
201;39;36;2;2;303;0;1;135;135;1328;15;40;30;84344832;0
202;39;34;187;483;304;0;235;135;135;1201;21;40;30;84344832;0
203;39;36;6;1;307;0;4;135;135;1201;21;40;30;84344832;0
204;39;36;1;2;309;0;0;135;135;1201;21;40;30;84344832;0
205;39;34;201;551;311;0;234;135;135;1026;19;40;30;84344832;0
206;39;35;20;28;314;0;6;135;135;1026;19;40;30;84344832;0
207;39;36;2;2;314;0;2;135;135;1026;19;40;30;84344832;0
208;39;34;190;547;312;0;227;135;135;1412;17;40;30;84344832;0
209;39;35;38;63;312;0;9;135;135;1412;17;40;30;84344832;0
210;39;36;3;6;310;0;3;135;135;1412;17;40;30;84344832;0
211;38;34;226;512;308;0;228;135;135;1586;19;40;30;84344832;0
212;39;35;34;42;308;0;7;135;135;1586;19;40;30;84344832;0
213;39;36;2;8;308;0;2;135;135;1586;19;40;30;84344832;0
214;39;34;196;523;307;0;238;135;135;1350;20;40;30;84344832;0
215;39;35;10;4;306;0;4;135;135;1350;20;40;30;84344832;0
216;39;36;1;1;304;0;0;135;135;1350;20;40;30;84344832;0
217;39;36;0;0;304;0;0;135;135;1350;20;40;30;84344832;0
218;39;34;223;593;307;0;237;135;135;846;16;40;30;84344832;0
219;39;36;7;5;310;0;5;135;135;846;16;40;30;84344832;0
220;39;34;18;466;310;0;227;135;135;846;16;40;30;84344832;0
221;39;35;17;16;311;0;6;135;135;1558;21;40;30;84344832;0
222;39;34;35;444;310;0;232;135;135;939;30;40;30;84344832;0
223;39;35;15;28;308;0;3;135;135;939;30;40;30;84344832;0
224;39;36;2;0;304;0;3;135;135;863;47;40;30;84344832;0
225;39;34;169;469;302;0;246;135;135;290;36;40;30;84344832;0
226;39;36;5;1;302;0;5;135;135;290;36;40;30;84344832;0
227;39;34;222;626;301;0;232;135;135;1128;26;40;30;84344832;0
228;39;35;15;6;301;0;12;135;135;1128;26;40;30;84344832;0
229;39;34;260;600;301;0;242;135;135;1358;27;40;30;84344832;0
230;39;35;29;46;301;0;7;135;135;1358;27;40;30;84344832;0
231;39;36;2;6;302;0;2;135;135;1358;27;40;30;84344832;0
232;39;34;83;207;303;0;0;135;135;1282;23;40;30;84344832;0
233;39;36;5;1;304;0;8;135;135;1282;23;40;30;84344832;0
234;39;34;202;549;303;0;236;135;135;1075;25;40;30;84344832;0
235;39;36;8;1;301;0;7;135;135;1075;25;40;30;84344832;0
236;39;36;1;6;297;0;0;135;135;1075;25;40;30;84344832;0
237;39;34;67;133;297;0;5;135;135;1223;21;40;30;84344832;0
238;39;36;2;0;297;0;3;135;135;1223;21;40;30;84344832;0
239;39;34;138;336;297;0;249;135;135;1012;24;40;30;84344832;0
240;39;36;5;4;297;0;2;135;135;1012;24;40;30;84344832;0
241;39;34;215;618;297;0;226;135;135;811;26;40;30;84344832;0
242;39;34;97;251;297;0;255;135;135;811;26;40;30;84344832;0
243;39;36;3;0;296;0;5;135;135;811;26;40;30;84344832;0
244;39;35;5;96;294;0;0;135;135;811;26;40;30;84344832;0
245;39;34;143;356;292;0;247;135;135;1409;17;40;30;84344832;0
246;39;36;4;1;291;0;2;135;135;1409;17;40;30;84344832;0
247;39;36;1;2;290;0;0;135;135;1409;17;40;30;84344832;0
