# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 06.12.2018 12:59:50
383;40;36;1;0;267;0;255;135;135;86;13;40;30;84344832;0
384;40;35;18;24;264;0;254;135;135;163;20;40;30;84344832;0
385;40;36;3;0;254;0;1;135;135;163;20;40;30;84344832;0
386;40;36;1;0;250;0;255;135;135;163;20;40;30;84344832;0
387;40;35;21;58;254;0;252;135;135;76;18;40;30;84344832;0
388;40;36;3;0;265;0;0;135;135;76;18;40;30;84344832;0
389;40;35;52;60;278;0;253;135;135;81;28;40;30;84344832;0
390;40;36;4;0;291;0;1;135;135;81;28;40;30;84344832;0
391;40;35;7;88;302;0;246;135;135;81;28;40;30;84344832;0
392;40;36;6;0;307;0;3;135;135;135;26;40;30;84344832;0
393;40;36;1;0;308;0;0;135;135;135;26;40;30;84344832;0
394;40;36;0;1;306;0;255;135;135;135;26;40;30;84344832;0
395;40;36;7;0;302;0;0;135;135;146;17;40;30;84344832;0
396;40;36;1;0;298;0;0;135;135;146;17;40;30;84344832;0
397;40;35;15;4;301;0;0;135;135;47;24;40;30;84344832;0
398;40;36;2;0;311;0;255;135;135;47;24;40;30;84344832;0
399;40;35;67;72;323;0;254;135;135;61;30;40;30;84344832;0
400;40;36;2;0;336;0;1;135;135;61;30;40;30;84344832;0
401;40;35;54;71;343;0;254;135;135;319;32;40;30;84344832;0
402;40;36;3;1;348;0;0;135;135;319;32;40;30;84344832;0
403;40;35;87;262;351;0;241;135;135;387;25;40;30;84344832;0
404;40;35;40;31;353;0;6;135;135;387;25;40;30;84344832;0
405;40;36;3;5;352;0;0;135;135;387;25;40;30;84344832;0
406;40;35;52;67;350;0;255;135;135;1127;20;40;30;84344832;0
407;40;36;3;0;347;0;5;135;135;1127;20;40;30;84344832;0
408;40;35;138;334;343;0;240;135;135;373;25;40;30;84344832;0
409;40;36;5;0;336;0;2;135;135;373;25;40;30;84344832;0
410;40;36;1;1;330;0;0;135;135;373;25;40;30;84344832;0
411;40;35;89;183;327;0;252;135;135;611;20;40;30;84344832;0
412;40;36;4;0;327;0;4;135;135;611;20;40;30;84344832;0
413;40;35;10;241;326;0;239;135;135;611;20;40;30;84344832;0
414;40;35;14;6;323;0;1;135;135;611;22;40;30;84344832;0
415;40;36;2;2;320;0;0;135;135;611;22;40;30;84344832;0
416;40;35;105;243;319;0;246;135;135;456;22;40;30;84344832;0
417;40;36;4;0;319;0;2;135;135;456;22;40;30;84344832;0
418;40;36;1;1;318;0;255;135;135;456;22;40;30;84344832;0
419;40;35;106;212;318;0;248;135;135;456;19;40;30;84344832;0
420;40;36;3;0;317;0;0;135;135;456;19;40;30;84344832;0
421;40;35;88;386;316;0;237;135;135;457;24;40;30;84344832;0
422;40;36;8;1;316;0;7;135;135;457;24;40;30;84344832;0
423;40;35;8;101;316;0;0;135;135;457;24;40;30;84344832;0
424;40;35;56;91;316;0;0;135;135;521;26;40;30;84344832;0
425;40;36;2;0;316;0;2;135;135;521;26;40;30;84344832;0
426;40;35;119;215;312;0;249;135;135;526;22;40;30;84344832;0
427;40;35;16;2;307;0;10;135;135;526;22;40;30;84344832;0
428;40;36;2;8;301;0;0;135;135;526;22;40;30;84344832;0
429;40;35;64;117;298;0;0;135;135;1019;22;40;30;84344832;0
430;40;36;2;0;298;0;2;135;135;1019;22;40;30;84344832;0
431;40;35;140;308;299;0;243;135;135;691;22;40;30;84344832;0
432;40;36;8;1;303;0;6;135;135;691;22;40;30;84344832;0
433;40;36;3;6;305;0;254;135;135;691;22;40;30;84344832;0
434;40;35;75;185;306;0;251;135;135;686;23;40;30;84344832;0
435;40;36;5;0;305;0;4;135;135;686;23;40;30;84344832;0
436;40;35;5;117;303;0;247;135;135;686;23;40;30;84344832;0
437;40;35;113;247;301;0;249;135;135;880;19;40;30;84344832;0
438;40;36;3;1;298;0;2;135;135;880;19;40;30;84344832;0
439;40;35;183;328;296;0;246;135;135;651;21;40;30;84344832;0
440;40;36;7;0;296;0;4;135;135;651;21;40;30;84344832;0
441;40;36;1;1;299;0;0;135;135;651;21;40;30;84344832;0
442;40;35;68;115;303;0;254;135;135;708;20;40;30;84344832;0
443;40;36;6;0;306;0;1;135;135;708;20;40;30;84344832;0
444;40;36;1;0;309;0;255;135;135;708;20;40;30;84344832;0
445;40;35;138;312;312;0;243;135;135;377;21;40;30;84344832;0
446;40;36;7;1;315;0;7;135;135;377;21;40;30;84344832;0
447;40;36;2;9;316;0;251;135;135;377;21;40;30;84344832;0
448;40;35;75;159;316;0;253;135;135;830;20;40;30;84344832;0
449;40;36;3;0;315;0;2;135;135;830;20;40;30;84344832;0
450;40;35;10;96;312;0;249;135;135;830;20;40;30;84344832;0
451;40;35;30;75;309;0;253;135;135;619;21;40;30;84344832;0
452;40;36;2;0;307;0;0;135;135;619;21;40;30;84344832;0
453;40;35;3;117;305;0;245;135;135;619;21;40;30;84344832;0
454;40;35;21;17;304;0;2;135;135;480;18;40;30;84344832;0
455;40;36;2;1;305;0;0;135;135;480;18;40;30;84344832;0
456;40;35;5;4;305;0;1;135;135;524;21;40;30;84344832;0
457;40;35;51;332;306;0;235;135;135;66;48;40;30;84344832;0
458;40;35;27;23;308;0;2;135;135;66;48;40;30;84344832;0
459;40;36;2;2;311;0;0;135;135;66;48;40;30;84344832;0
460;40;35;86;188;310;0;250;135;135;698;22;40;30;84344832;0
461;40;36;5;0;307;0;5;135;135;698;22;40;30;84344832;0
462;40;36;3;5;303;0;254;135;135;698;22;40;30;84344832;0
463;40;35;48;65;300;0;2;135;135;716;21;40;30;84344832;0
464;40;36;3;1;297;0;0;135;135;716;21;40;30;84344832;0
465;40;35;116;263;296;0;247;135;135;664;24;40;30;84344832;0
466;40;36;7;1;296;0;5;135;135;664;24;40;30;84344832;0
467;40;36;1;1;297;0;0;135;135;664;24;40;30;84344832;0
468;40;35;106;266;298;0;247;135;135;707;20;40;30;84344832;0
469;40;36;7;1;300;0;2;135;135;707;20;40;30;84344832;0
470;40;36;1;1;300;0;0;135;135;707;20;40;30;84344832;0
471;40;35;61;89;298;0;255;135;135;899;19;40;30;84344832;0
472;40;36;3;0;297;0;1;135;135;899;19;40;30;84344832;0
473;40;35;4;92;295;0;248;135;135;899;19;40;30;84344832;0
474;40;35;18;16;296;0;0;135;135;451;21;40;30;84344832;0
475;40;36;2;0;299;0;0;135;135;451;21;40;30;84344832;0
476;40;35;46;173;301;0;247;135;135;413;21;40;30;84344832;0
477;40;36;5;0;305;0;2;135;135;413;21;40;30;84344832;0
478;40;36;1;0;306;0;255;135;135;413;21;40;30;84344832;0
479;40;35;114;230;304;0;248;135;135;300;23;40;30;84344832;0
480;40;35;28;26;301;0;1;135;135;300;23;40;30;84344832;0
481;40;36;2;0;298;0;2;135;135;300;23;40;30;84344832;0
482;40;35;97;213;295;0;249;135;135;944;17;40;30;84344832;0
483;40;36;5;0;292;0;5;135;135;944;17;40;30;84344832;0
484;40;35;21;204;291;0;245;135;135;944;17;40;30;84344832;0
485;40;36;7;1;292;0;4;135;135;491;24;40;30;84344832;0
486;40;36;1;0;293;0;255;135;135;491;24;40;30;84344832;0
487;40;35;19;11;292;0;1;135;135;263;25;40;30;84344832;0
488;40;36;2;0;292;0;252;135;135;263;25;40;30;84344832;0
489;40;35;75;156;292;0;253;135;135;242;29;40;30;84344832;0
490;40;36;3;0;291;0;2;135;135;242;29;40;30;84344832;0
491;40;35;58;194;290;0;246;135;135;719;21;40;30;84344832;0
492;40;35;19;16;292;0;1;135;135;719;21;40;30;84344832;0
493;40;36;2;0;295;0;0;135;135;719;21;40;30;84344832;0
494;40;35;130;243;297;0;245;135;135;494;20;40;30;84344832;0
495;40;36;6;1;301;0;4;135;135;494;20;40;30;84344832;0
496;40;36;1;0;304;0;0;135;135;494;20;40;30;84344832;0
497;40;35;117;241;308;0;245;135;135;485;20;40;30;84344832;0
498;40;36;6;0;312;0;5;135;135;485;20;40;30;84344832;0
499;40;36;1;1;315;0;0;135;135;485;20;40;30;84344832;0
500;40;35;55;45;316;0;255;135;135;574;19;40;30;84344832;0
501;40;36;2;0;316;0;0;135;135;574;19;40;30;84344832;0
502;40;35;32;139;312;0;248;135;135;262;24;40;30;84344832;0
503;40;35;70;100;301;0;8;135;135;262;24;40;30;84344832;0
504;40;36;3;0;291;0;2;135;135;262;24;40;30;84344832;0
505;40;35;100;271;283;0;243;135;135;715;19;40;30;84344832;0
506;40;35;100;176;284;0;255;135;135;715;19;40;30;84344832;0
507;40;36;3;12;287;0;1;135;135;715;19;40;30;84344832;0
508;40;35;105;198;291;0;247;135;135;866;20;40;30;84344832;0
509;40;35;16;13;295;0;2;135;135;866;20;40;30;84344832;0
510;40;36;1;1;299;0;0;135;135;866;20;40;30;84344832;0
511;40;35;91;189;302;0;249;135;135;580;21;40;30;84344832;0
512;40;36;5;0;306;0;5;135;135;580;21;40;30;84344832;0
513;40;36;1;1;309;0;255;135;135;580;21;40;30;84344832;0
514;40;35;47;91;312;0;254;135;135;631;21;40;30;84344832;0
515;40;36;3;0;314;0;1;135;135;631;21;40;30;84344832;0
516;40;35;78;247;316;0;242;135;135;446;21;40;30;84344832;0
517;40;35;12;4;317;0;3;135;135;446;21;40;30;84344832;0
518;40;36;1;2;319;0;255;135;135;446;21;40;30;84344832;0
519;40;36;0;0;319;0;255;135;135;446;21;40;30;84344832;0
520;40;35;93;193;318;0;248;135;135;548;15;40;30;84344832;0
521;40;36;7;1;319;0;4;135;135;548;15;40;30;84344832;0
522;40;36;1;0;318;0;0;135;135;548;15;40;30;84344832;0
523;40;35;85;149;317;0;251;135;135;492;20;40;30;84344832;0
524;40;36;4;0;316;0;2;135;135;492;20;40;30;84344832;0
525;40;36;1;1;314;0;254;135;135;492;20;40;30;84344832;0
526;40;35;51;66;314;0;0;135;135;426;21;40;30;84344832;0
527;40;36;2;0;314;0;0;135;135;426;21;40;30;84344832;0
528;40;36;1;4;312;0;252;135;135;426;21;40;30;84344832;0
529;40;35;46;128;310;0;251;135;135;448;19;40;30;84344832;0
530;40;36;2;0;307;0;1;135;135;448;19;40;30;84344832;0
531;40;35;85;182;305;0;248;135;135;507;21;40;30;84344832;0
532;40;35;11;3;304;0;0;135;135;507;21;40;30;84344832;0
533;40;36;1;0;302;0;0;135;135;507;21;40;30;84344832;0
534;40;35;3;62;300;0;251;135;135;507;21;40;30;84344832;0
535;40;35;39;134;300;0;248;135;135;394;18;40;30;84344832;0
536;40;36;3;0;301;0;2;135;135;394;18;40;30;84344832;0
537;40;35;5;90;301;0;249;135;135;394;18;40;30;84344832;0
538;40;36;7;0;296;0;0;135;135;331;19;40;30;84344832;0
539;40;36;1;0;290;0;255;135;135;331;19;40;30;84344832;0
540;40;36;0;0;289;0;255;135;135;331;19;40;30;84344832;0
541;40;36;0;0;310;0;255;135;135;0;0;40;30;84279296;0
