# time;P_O2, atm;P_He, atm;Flow O2, l/min;Flow He, l/min;FiO2 Env, %;FiO2 sens2, %;P mask, cm H2O;Tmask, gradC;Tnagr, gradC;V, ml;f, 1/min;Tzad, gradC;FiO2 zad, %;Flags;
# POWERON 13.12.2018 14:39:56
1;0;0;0;5;0;0;255;135;135;0;0;40;30;84279808;0
50;0;0;0;7;633;0;248;135;135;0;0;40;30;84279301;0
103;40;0;0;5;210;0;255;135;135;0;0;40;30;84279300;0
119;40;36;0;5;210;0;255;135;135;0;0;40;30;84279296;0
180;39;36;0;6;210;0;255;135;135;0;0;40;30;84279296;0
241;39;36;0;6;210;0;255;135;135;0;0;40;30;84279296;0
302;39;36;0;6;210;0;255;135;135;0;0;40;30;84279296;0
313;39;36;0;6;190;0;255;135;135;0;0;40;30;84344832;0
314;39;36;0;6;190;0;255;135;135;0;0;40;30;84344832;0
315;39;36;0;6;189;0;2;135;135;0;0;40;30;84344832;0
316;38;34;190;350;190;0;240;135;135;0;0;40;30;84344832;0
317;39;35;3;3;190;0;1;135;135;0;0;40;30;84344832;0
318;39;34;72;56;198;0;4;135;135;543;33;40;30;84344832;0
319;39;35;9;4;222;0;0;135;135;543;33;40;30;84344832;0
320;39;35;1;0;249;0;255;135;135;543;33;40;30;84344832;0
321;39;35;0;0;273;0;1;135;135;543;33;40;30;84344832;0
322;39;34;42;61;296;0;0;135;135;669;13;40;30;84344832;0
323;39;34;53;14;316;0;14;135;135;222;128;40;30;84344832;0
324;39;34;145;297;329;0;246;135;135;729;44;40;30;84344832;0
325;39;35;8;12;335;0;0;135;135;729;44;40;30;84344832;0
326;39;35;0;0;334;0;0;135;135;729;44;40;30;84344832;0
327;39;35;0;0;334;0;255;135;135;729;44;40;30;84344832;0
328;39;35;8;1;337;0;0;135;135;593;16;40;30;84344832;0
329;39;35;5;1;336;0;0;135;135;593;16;40;30;84344832;0
330;39;35;6;2;328;0;0;135;135;593;16;40;30;84344832;0
331;39;35;0;0;318;0;255;135;135;593;16;40;30;84344832;0
332;39;35;0;1;310;0;255;135;135;593;16;40;30;84344832;0
333;38;33;196;516;306;0;242;135;135;514;11;40;30;84344832;0
334;39;33;45;344;306;0;241;135;135;718;53;40;30;84344832;0
335;39;35;8;0;305;0;9;135;135;718;53;40;30;84344832;0
336;38;34;232;465;304;0;245;135;135;718;53;40;30;84344832;0
337;39;35;11;1;305;0;14;135;135;973;25;40;30;84344832;0
338;39;34;37;183;305;0;248;135;135;960;36;40;30;84344832;0
339;39;34;23;42;306;0;2;135;135;960;36;40;30;84344832;0
340;39;35;3;0;308;0;0;135;135;960;36;40;30;84344832;0
341;39;35;0;0;309;0;0;135;135;960;36;40;30;84344832;0
342;39;35;0;0;314;0;0;135;135;960;36;40;30;84344832;0
343;39;35;0;0;320;0;255;135;135;960;36;40;30;84344832;0
344;39;35;22;7;326;0;7;135;135;1097;10;40;30;84344832;0
345;39;35;4;4;329;0;0;135;135;1097;10;40;30;84344832;0
346;39;34;39;33;329;0;6;135;135;476;32;40;30;84344832;0
347;39;35;5;25;327;0;0;135;135;606;37;40;30;84344832;0
348;39;35;17;8;322;0;7;135;135;606;37;40;30;84344832;0
349;39;35;3;9;317;0;0;135;135;606;37;40;30;84344832;0
350;39;35;1;0;310;0;255;135;135;606;37;40;30;84344832;0
351;39;35;1;0;305;0;0;135;135;606;37;40;30;84344832;0
352;39;35;0;0;303;0;255;135;135;606;37;40;30;84344832;0
353;39;34;131;380;303;0;245;135;135;876;10;40;30;84344832;0
354;39;35;4;16;305;0;3;135;135;876;10;40;30;84344832;0
355;39;34;123;300;305;0;255;135;135;827;29;40;30;84344832;0
356;39;35;5;21;304;0;3;135;135;827;29;40;30;84344832;0
357;39;35;2;1;301;0;0;135;135;827;29;40;30;84344832;0
358;39;34;122;338;301;0;240;135;135;947;17;40;30;84344832;0
359;39;35;9;1;301;0;8;135;135;947;17;40;30;84344832;0
360;39;35;2;2;300;0;0;135;135;947;17;40;30;84344832;0
361;39;34;146;368;299;0;248;135;135;1078;21;40;30;84344832;0
362;39;35;4;6;298;0;4;135;135;1078;21;40;30;84344832;0
363;39;35;1;0;297;0;0;135;135;1078;21;40;30;84344832;0
364;38;34;183;535;297;0;232;135;135;1017;18;40;30;84344832;0
